comment,label,rate
Th?i gian giao hàng r?t Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
"Ch?t l??ng áo khá, v?a t?m v?i giá ti?n, nhiên áo may khá ?u.",NEG,2
Ch? ch? t? v?n nhi?t tình.,POS,5
Áo ??p gi?ng hình m?c r?t tho?i mái shop ph?c v? r?t nhi?t tình m?i ??t thêm 4 cái áo.,POS,5
Nói chug 10 saooooo.,POS,5
Ch?t ni bông.,POS,5
Ch?t váy m?c h?i nóng.,NEG,2
Nên mua.,POS,5
Tôn dáng ng?c.,POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i Phù h?p v?i giá ti?n, còn ???c t?ng thêm quà n?a ch?, free size m?c h?i ch?t.",POS,4
"Ok, t?t.",POS,5
L?n s? ?ng h? shop ti?.,POS,5
??m ??p ?ng ý.,POS,5
Ch? m?y ngày tr?i mua qu?n v? làm r? lau.,NEG,1
S? ?ng h? thêm ?.,POS,5
Th?m n?a.,POS,5
Phù h?p v?i giá ti?n.,POS,5
mau thi giong hinh nhug hog dep nhu hih.noi chug chi dc 50 phan tram trog hih thui.,NEU,3
Shop ph?c v? r?t t?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
này s? ti?p t?c ?ng h? shop :)).,POS,5
"Th?i gian giao hàng r?t nhanh, nh? hàng mã , ?úng vs giá tr? ti?n.",POS,5
L?i ?c shop t?ng 2 vòng choker ?áng yêu n?a. ??????.,POS,5
Shop uy tín.,POS,5
Hàng ??p h?n mong ??i r?t nhi?u ??.,POS,5
"Mình ??t 2 b? size L thì m?t qu?n m?c v?a, m?t qu?n m?c ko v?a",NEG,2
chat lieu mac mat giong hinh.,POS,5
R?ng quá shop ??i l?i aiize s vs ?.,NEU,3
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t sp c?ng phù h?p vs giá ti?n.,POS,5
"Da r?t m?m, túi ??p l?m.",POS,5
H?p carton b? bung v?a giao t?i.,NEU,3
",",POS,5
"Quá tuy?t v?i , l?n ??u tiên ?ánh giá trên shoppy , ch? ch? nhi?t tình nh?t h? m?t tr?i , shop bán ?? r?t ??p , gói hàng c?n th?n , giá c? v?a ph?i , ch?t v?i thì kh?i bàn , ?ng h? shop dài dài kkk.",POS,5
Th?i gian giao hàng r?t nhanh.,POS,5
Tks shop nhé.,POS,5
Th??i gian ship nhanh.,POS,5
Shop ph?c v? t?t.,POS,5
Shop ph?c v? r?t t?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,5
Hình và hàng k gi?ng nhau.,NEG,1
B? thích mùi này ??.,POS,5
"Giày ??p, ?? và thân ??u tr?ng nh? hình.",POS,5
Sách ??p còn có quà n?a.,POS,5
d? th??ng l?m shop.,POS,5
"Áo ?ep, nh? hình.",POS,5
San pham kem .,NEG,1
Khuyên m?i ng??i dùng s?n ph?m c?a shop.,POS,5
Shop ph?c v? r?t t?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t.,POS,5
Ch?t thì ok nh?ng màu k gi?ng hình hình t??i h?i ? ngoài màu ??m quá nên m?c b? già.,NEU,3
"Ch?t l??ng s?n ph?m tuy?t v?i, v?i ??p ?? v?i giá nh? v?y là quá t?t.",POS,5
"Shop ph?c v? r?t t?t, mình nh?n nh?m hàng nh?ng ch?t v?i và ???ng may r?t ??p ??.",POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Hàng gi?ng hình.,POS,5
Áo x?u l?i còn b? rách n?a,NEG,1
"shop r?t chi?u khách và bán hàng r?t uy tín, ch?t l??ng s?n ph?m hài lòng, s? ti?p t?c ?ng h? shop.",POS,5
"T?i oder , sáng 10 có hàng :)) . 2 Ph?n m?t r?t ??p , son s? 13 màu tuy?t v?i .",POS,5
Ch?t v?i không gi?ng ?nh.,NEG,2
Dáng ??p thuót tha.,POS,5
Giá quá r? v?i ch?t l??ng.,POS,5
Chat luong dc.,POS,5
"Sp r?t ?ng, giao hàng nhanh.",POS,5
Còn l?i s?n ph?m ok.,POS,5
Form áo r?t ??p và v?i r?t t?t Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
"Hình là s?c tr?ng nh?ng nh?n là s?c nâu,.",NEG,2
L?y hàng c?a shop m?y l?n ??u r?t yên tâm.,POS,5
??t 2 cái size S thì shop giao 1 S. 1M Th?i gian giao hàng nhanh.,NEG,2
?? ?ô già...hic hic.,NEG,2
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
"M?ng, d? rách, ko ?áng ti?n.",NEG,1
R?t ?áng ti?n.,POS,5
"Áo bé, ng?n.",POS,4
"Ch?t áo dày d?n, ôm v?a sát ng??i, ??p ?.",POS,5
Màu t??i.,POS,5
Hàng ??p l?m ?.,POS,5
?óng gói s?n ph?m ch?c ch?n ?áng ??ng ti?n.,POS,5
Th?i gian giao hàng ch?m.,NEG,1
?óng gói s?n ph?m ch?c ch?n Shop ph?c v? khá t?t Shop ph?c v? khá t?t Th?i gian giao hàng nhanh.,POS,5
S? ?ng h? shop nhi?u.,POS,5
Ch?t l??ng trên c? tuy?t v?i lun ý <3.,POS,5
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t có ?i?u v?i h?i thô shop nhé.,POS,5
quá ??nh.,POS,5
Mình ??t 1 áo và ?ó thêm 2 áo n?a...áo quá ??p.,POS,5
Shop l?i kho có mèo không nhé.,NEU,3
??.,POS,5
V?i h?i m?ng nh?ng giá th? này là ok r?i.,POS,4
Box thì b? nát.,NEU,3
Áo t?m ?c.,NEU,3
Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.,POS,5
"Áo siêu xinh, ch?t v?i chu?n x?n, dày d?n m?c lên dáng c?c kì.",POS,5
Ngon l?m ?...các b?n nên mua và dùng th? 1 l?n.,POS,5
Shop giao nh?m hàng mình ??t roài!,NEG,1
Nh?ng màu nh?t v?i ?nh.,POS,4
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Th?i gian giao hàng r?t nhanh.,POS,5
"Hàng ??p y hình luôn, mua nít thích c?c ?? m?t bên bóp h?i khó, gi?t xong dùng v?n ok, ?i?u ch?nh chút là bóp ???c ngay.",POS,4
Ch?t ??p !,POS,5
??p ...v?i ??p ????????????????????????????????????????????.,POS,5
?óng gói s?n ph?m r?t ch?c ch?n.,POS,5
Mua ?? shop l?n 2 r?i ??y.,POS,5
v?i m?ng . ???ng may thô và th?a.,NEG,1
Hàng ??p ?óng gói c?n th?n.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
Ti?c là giao nh?m màu.,POS,5
?óng gói k? nên hàng khá nguyên v?n.,POS,5
Giao hàng siêu nhanh.,POS,5
K ??t c?m cháy nh?nh v?n g?i và g?i tjieeus 1 cân.,NEG,1
"Ch?t mát, ki?u ??p, giá r?.",POS,5
Mình r?t thích shop.,POS,5
t Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
H?i ng?n thân chút.,NEU,3
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
Rate 5* vì giày r?t ??p hihi s? ?ng h? n?a ?.,POS,5
Hàng ??p y hình ? shop gói hàng ch?c ch?n n?a.,POS,5
Ng??i mua c?n th?n k?o b? l?a.,NEG,1
Sp dung duoc.,POS,4
Áo k v?t s? ch? áo bung l?a th?a nh? m?ng nh?n.,NEG,1
Mình ? n?i bán nên ch?c ko hi v?ng DVBH.,POS,5
Nh?n h?i ko tr? l?i.,NEG,1
?óng gói s?n ph?m ch?c ch?n.,POS,5
.,POS,5
Be like okee ?? shop r?t nhi?t tình và chu ?áo ? ???? v?n ?ang ti?p t?c ?ng h? ????.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,5
Không ?áng ti?n.,NEG,1
Thanks shop.,POS,5
Nói v?a í.,POS,5
"Áo ??p l?m shop ?i, v?i ??p n?a Ch?t l??ng s?n ph?m tuy?t v?i.",POS,5
"?óng gói s?n ph?m r?t ??p và ch?c ch?n, Shop ph?c v? r?t t?t, s?n ph?m nh?n ???c ??y ??.",POS,5
Shop giao sai màu dù ?ã ghi chú và chat r.,NEG,1
?? ??p l?m r?t v?a.,POS,5
"Áo gi?ng hình, v?i t?t, giá ok ^^.",POS,5
Áo cung t?t.,POS,5
Tr? 1 vì giao hàng lâu.,POS,4
"Qu?n ??p.dày,m?n.chim ?ng mà k m?c v?a.sz này h?i ch?t.hix.",POS,5
Mình ?ng l?m c?m ?n shop nhi?u nha!,POS,5
"Ch?t áo chán l?m,vai áo c?ng k ?c ??p,nh?ng shop ph?c v? t?t ?.",POS,4
Hàg r? vc nh?g c??c ?at.,POS,4
"Th? quá m?ng, v?n chuy?n b? d?p làm cong th? bên trong, haizz.",NEG,1
V?i ??p nh?ng áo h?i dài.,POS,4
Th?i gian giao hàng r?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i, gi?ng y nh? hình, mình r?t ?ng ý.",POS,5
K nên mua.,NEG,1
Áo ??p nhé!,POS,5
Phi?m chi?nh ?ô?ng hô? giây.,NEG,1
"Ch?t thì ok, phù h?p giá ti?n , nhiên from h?i nh?, giá nh? from to h?n chút thì m?i v?a ???c v?i ng??i mình.",POS,4
Áo m?ng from nh?.,NEG,1
Ch?t l??ng s?n ph?m okie.,POS,5
"Sách ??p, có l?i ?óng sách, m?t s? trang b? g?p và dính vào gáy sách.",POS,5
Shop giao nh?m m?u mk.,NEG,1
Áo ??p nh?ng may h?i ch?t vòng ng?c nh? nh? mình mà m?c còn b? kích ko bi?t m?y nàng ng?c b? m?c n?a.,NEU,3
"Hàng ?óng gói c?n th?n, nh?ng ??t m?u 4 giao m?u 3.",NEG,2
R?t hài lòng.,POS,5
"Ch? ?? ??i tr? hàng t?t, v?i h?i nóng nh?ng khá ?n, dáng ??p.",POS,4
"Th?t v?ng v? s?n ph?m, ???ng ch? may r?t c?u th?, b? sùi ch?, l?ch ???ng, d? bung, bèo xo?n cong l?i ko vu?t ???c ra, áo c? s mà r?ng thùng thình nh? áo b?u m?c.",NEG,1
R?t ok nha.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i Tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
L?n ??u tiên mình h?y ??n bên b?n mà ?ã nh? v?y r?i.,NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i Th?i gian giao hàng r?t nhanh.,POS,5
Shop l?u y? vs nh??ng ??n ha?ng kha?c!,POS,4
Rat kem.,NEG,1
"Ch?t li?u dày d?n và co dãn khá t?t, ki?u dáng c?ng r?t d? th??ng.",POS,5
"Ch?t dày d?n, r?t ?ng!!!",POS,5
"Shop t? v?n r?t nhi?t tình, ??a l?a ch?n t?t khách hàng.",POS,5
San pham ko nhu quang cao.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t s? ?ng h? shop dài dài????.,POS,5
Th?i gian giao hàng r?t nhanh.,POS,5
V?i giá ti?n ít v?t thì ch?t vài c?ng ???c.,POS,5
"Hai ?â?u tha?o r??i ?c nên thay vô vô cu?ng tiê?n, l?u y? nh?? c??p ngo?c ?ê? g??n không bi? c??ng ghim.",NEU,3
"Th?i gian giao hàng r?t nhanh, R?t ?áng ti?n Ch?t l??ng s?n ph?m tuy?t v?i.",POS,5
Áo ??p h?n mong ??i.:)).,POS,5
"Áo r?t ?áng ti?n, lên dáng ok màu ??p.",POS,5
"Ch?t v?i ??p, ???ng may c?n th?n.",POS,5
Shop nhi?t tình .,POS,5
1 - Ch?t l??ng s?n ph?m tuy?t v?i ??.,POS,4
Ch?t l??ng ??p giá c?.,POS,5
Áo thun ôm body thun t?t.,POS,5
"Hàng ok ?óng gói ??p, rõ nét, m?i ng nên mua chi bé ^^.",POS,5
"Giao hàng ch?m quá, ko s? d?ng ?c lúc c?n.",NEG,1
Giá l?i h?t d?.,POS,5
M?c dù ch? h?i lâu nh?ng s?n ph?m r?t t?t =))).,POS,4
"Ch?t l??ng s?n ph?m tuy?t v?i, r?t và b? ích, ng??i l?n ch?i cùng c?ng ph?i t?p trubg h?t s?c.",POS,5
??t S giao M ph?i bóp.,NEG,2
có ý ??nh mua ? shop này thì tránh ra.,NEG,1
S? ?ng h? shop dài dài.,POS,5
"ch?t v?i mát nh?, ok, v?a ý.",POS,5
"shop gian l?n,giao thi?u hàng,mà ko chiu tr? khach. m?i ng??i ko nên mua shop này.",POS,5
Ch?t v?i v?i giá ok.,POS,5
Ch?t v?i ???c.,POS,5
"Mình r?t hài lòng vs s?n ph?m c?a shop, giá r? mà ?ng ý l?m luoin.",POS,5
"Váy h?p lý giá ti?n, màu tr?ng r?t sáng ?nh, shop 5 sao.",POS,5
"nhiên h?p giày k ch?c ch?n nên b? móp, nh?ng k sao.",POS,5
Gi?ng hình.,POS,5
Ch?t l??ng s?n ph?m t?m ?n.,NEU,3
"g?ng th?c ph?m c? ng?n th?, ch? ?eo ?? bàn tay.",NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t .,POS,5
Giao hang hoi lau.nhug dep ok lam.,POS,4
Màu r?t ?ng.. lâu r?i m?i mua ?c 1 cây ?ng ý.,POS,5
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t.,POS,5
Áo dáng ng?n ch? ko ph?i dáng dài nh? trên ?nh.,NEG,2
V?i h?i m?q sp t?m ?c.,NEU,3
"S?n ph?m ok, riêng shipper giao hàng, ý th?c th?p kém, nói chuy?n v?i Khách hàng gi?ng ?i?u ?e n?t và nh? m? thiên h?.",POS,5
"Set t?t m? iu vô cùng, shop ?óng gói l?i ??p m?t n?a.",POS,5
V?i giá c? nh? v?y mà s? h?u m?t nh? này qu? th?t ?áng ti?n.,POS,5
Ch?t v?i ??p.,POS,5
vì Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Ch? shop nc d? th??ng.,POS,5
"S?n ph?m ko nh? mô t? ,h?ng sen ko ph?i h?ng cam.",NEG,1
M?c bao mát ??.,POS,5
Hàng ??p l?m 2 m?u mình ch?n th?y v?i dày h?n ??t mua ? shop khác ngoài Hn.,POS,5
Ch?t l??ng s?n ph?m r?t kém ?óng gói s?n ph?m r?t kém ?óng gói s?n ph?m r?t kém Shop ph?c v? r?t kém R?t không ?áng ti?n R?t không ?áng ti?n.,NEG,1
H?i m?ng Nh?ng phù h?p vs giá ti?n.,POS,4
C?m ?n ch? ch? shop nhi?t tình ??????.,POS,5
"Hàng ?n, ch?t dày.",POS,5
?óng nh?m hàg r?t nhi?u l?n !,NEG,1
Nh?n hàng lâu r?i mà gi? m?i có ?ánh giá shop ?ây.,POS,5
Shop ph?c v? r?t t?t .,POS,5
Ch?t l??ng s?n ph?m t?m ???c.,NEU,3
Sp ??p.sp gi?ng hình.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i v?i giá ti?n.,POS,5
bán hàng ko ?úng ch?t li?u hàng ??ng.,NEG,1
"Mua l?n 2,v?n yêu nh? l?n ??u,5 là ?i?u k th? tránh kh?i :)))).",POS,5
Ch?t l??ng s?n ph?m t?t ?óng gói s?n ph?m kém Th?i gian giao hàng ch?m.,POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n , qu?n size h?i nh? , n?u r?ng chút thì tuy?t v?i.",POS,5
H?n n?a shop r?t tinh t? ?óng gói sp .,POS,5
giá r? ch?t l??ng khá t?t!!!,POS,5
"S? Shop ph?c v? r?t t?t, R?t ?áng ti?n.",POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i, giá ti?n quá r? v?ii s?n ph?m.",POS,5
Ch?t l??ng s?n ph?m ??p.,POS,5
#NAME?,POS,5
H?p giá ti?n.,POS,5
Shop ko nhi?t tình.,NEG,2
Áo b? b?n m?t chút.,NEU,3
áo h?i dày.,NEU,3
Shop giao thi?u hàng nh?ng r?t có trách nhi?m.,POS,5
"S?n ph?m y hình, r?t v?a ý ?.",POS,5
V?i áo h?i m?ng nha shop.,POS,4
K ?ng ý.,NEG,2
Size nh?.,NEU,3
Tôi th?y hài lòng v? s?n ph?m.,POS,5
Áo ??p .,POS,5
Hàng nh? hình.,POS,5
Dang tien.,POS,5
Giao hàng lâu nh?ng ?? r?t ??p c? m? và bé.,POS,5
Th?i gian giao hàng r?t Th?i gian giao hàng nhanh.,POS,5
Ch?t l??ng r?t t?t!,POS,5
R?t h?p ý mình.,POS,5
S?n ph?m quá ok v?i t?m giá.,POS,5
"Hàng ok, có ??u h?i r?ng thôi, ??p!!",POS,5
Giao hàng ?? giá ti?n ok.,POS,5
Ch? sh c?ng khá nh?y và thân thi?n.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Shop ph?c v? r?t t?t Shop ph?c v? r?t t?t.,POS,5
May kh c?n th?n.,NEG,1
M r?t ?ng ý.,POS,5
"Ch?t áo mi?n chê, m?c hok b? d?m s? lông. mình r?t thích.",POS,5
"Sp OK voi gia tien, se tiep tuc ung ho shop!!!",POS,5
C?m th?y vô cùng hài lòng 10 luôn.,POS,5
Giá t?t giày ??p...,POS,5
R?t th?t v?ng vì nó ko gi?ng hình Ch?t l??ng s?n ph?m t?m ???c.,NEG,2
"Ch?t l??ng t?t, phù h?p v?i giá c? ??????.",POS,5
Hàng ??p ?????.,POS,5
S?n ph?m ko m?m m?n nh? ??u dù ?ã mua g?n 100 chi?c c?a shop.,NEG,1
quá t?.,NEG,1
"Mình nh?n dc hàng th?c s? th?t v?ng, giá 3c c? Vc là 125 000 khoan nói v? giá nh?ng áo gia công c?c ?u .",NEG,1
Mình ngh? áo này dành các b?n ng?c b? thì có th? vì m?p vì b?u t?ng cân thì dây l?ng nên dài h?n m?i m?c v?a ?c.,NEU,3
"?óng gói s?n ph?m r?t ??p và ch?c ch?n,th?i gian giao hàng r?t nhanh.Nói s?n ph?m r?t ?áng ti?n.",POS,5
Giao hàng r?t nhanh.,POS,5
Giày ??p Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Ko ph?i cotton 100% nh?ng v?i và ???ng may v?n ok.,POS,5
Tuyet.,POS,5
Size L vs size M b?ng nhau.,NEG,2
"Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n áo r?t ??p v?i c?ng ??p, s? ?ng h? shop n?a.",POS,5
Qu?n b? vích hai bên mông ch? kg ?c ôm mông l?m.,NEU,3
"-Hình in ??p, nét, màu chu?n và rõ.",POS,5
"Hàng ??p nh? hình, shop ph?c v? t?t!!",POS,5
Son lên màu ??p l?m ? ?????? ko khô môi mà v?n lì!,POS,5
Giày h?i r?ng v?i size.,POS,4
"ch?t nh? v?i màn, váy b? rách.",NEG,1
??t shop màu h?ng mà shop ship màu vàng??.,NEG,1
Th?i gian giao hàng r?t Shop ph?c v? r?t t?t ^^.,POS,5
"áo ??p,form m?c ôm, ?óng gói s?n ph?m r?t ??p và ch?c ch?n.",POS,5
Shop giao hàng nh?m màu tôi.Tôi yêu c?u ??i hàng thì nói bán l?i.Tôi nói tôi g?i b?u ?i?n r?i g?i hàng l?i tôi thì ch?n.Tôi mu?n Shopee b?o v? quy?n l?i tôi.Tôi ??t màu Xám mà giao màu th? này nè.,NEG,1
"Th?i gian giao hàng r?t nhanh, áo khá t?t .. ch?a m?c th? nh? t??ng.",POS,5
"Hàng r?t ?ng ý, ??p.",POS,5
Hàng ???c.,POS,5
"Màu s?c ko gi?ng hình , b? lem màu vàng có l?n b?i ?en !",NEG,1
M?i ng??i yên tâm mua nhé.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
"Ch?t li?u dày quá h?i c?ng, m?c nóng, gây c?m giác ng?t ng?t.",POS,5
dep.,POS,5
C?ng bình th??ng qu?n dài r?ng quá.,NEU,3
Hang ?e?p ng???i ban râ?t nhiê?t tinh.,POS,5
Ch?t li?u v?i t?t.,POS,5
Shop r?t nhi?t tình ?.thanks.,POS,5
Nh?ng k c?n ??i :).,POS,4
Áo không nh? mong ??i l?m ?óng gói s?n ph?m t?m ???c.,NEU,3
V?i dày d?n co dãn nói váy ??p ?áng ti?n.,POS,5
Áo ch?t l??ng.h?p v?i giá ti?n.phom r?ng chút n?a thì m?c s? r?t ??p.,POS,5
"Bán hàng k có trách nhi?m, ??t 1 tr?ng 1 ?en mà giao khách 2 ?en, mình s? giao nh?m ?ã nt riêng r v mà v?n c? tình giao màu sai, ?ã v nh?n ?c hàng thì 1 cái b? bay màu hàng l?i, ?t khi?u n?i thì ch?i khách th?m t?, có d?u hi?u L?A ??O nên c?n th?n Shop ph?c v? r?t kém.",NEG,1
M?i t?i m?t cùng 1 set mà cái to cái nh?.,POS,4
?óng gói sp r?t t?.,NEG,1
To l?m nhag.,NEU,3
Shop g?i nh?m màu.,NEG,1
V?i t?t l?m.,POS,5
Ok nh?ng shop l?i ?óng thi?u ?p l?ng ??????????.,POS,5
Giao hang rat nhanh.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i Shop vô cùng nhi?t tình Ti?p t?c ??t hàng ?ng h? shop.,POS,5
Rat hai long.,POS,5
Shop ph?c v? thi?u chuyên nghi?p .,NEG,1
", ???ng may k chu?n làm tu?t h?t s?i c?a áo.",NEG,1
Áo may l?i.,NEG,1
Nó ko ?áng nh?ng nhi?u ng thì r?t ?áng...... mình lv vs Giao Hàng Nhanh.,NEG,1
"Áo ??p h?n hình luôn, ?ng c?c k?, v?i dày d?n m?c r?t ?m, ???ng ?an c?ng ??p, R?t ?áng ti?n.",POS,5
Size M mình 48kg m?c r?ng.,NEG,2
"Size ng??i <65kg nh?ng ng?n và nh?, h?p v?i các b?n t?m 55kg m?c s? ??p h?n.",POS,5
"Áo ?? ok, còn áo màu xanh khui b? b?n ?? ch?, k bi?t gi?t có k n?a.",NEU,3
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t R?t ?áng ti?n.,POS,5
Giao hàng lâu!!,NEU,3
L?n ??u mua hàng oline ?ng ý ??n v?y.,POS,5
Áo ??p.,POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i, ??p ch?c ch?n.",POS,5
Áo yeah ok.,POS,5
Xài t?m.,NEU,3
Ch?t v?i và ???ng may ??p.,POS,5
"V?i m?ng k co giãn nhi?u , váy r?t dài 1m50 m?c qa g?i t?m 5p , ch?t l??ng phù h?p vs giá ti?n.",NEU,3
"Ch? ch? r?t t?t,r?t có tâm,mình v?a nt nói ?? b? l?i là c kêu ch?p hình c coi r?i c ??i cái khác cho.Cách nói chuy?n r?t th?t và l?ch s?.E r?t c?m ??ng và thích cách buôn bán c?a c E s? ?ng h? shop ch? lâu dài luôn.Váy th?t s? r?t ??p luôn,e r?t thích ki?u váy này.R?t ?áng ?? mua.E cám ?n ch? nhi?u.",POS,5
t?.,NEG,1
Vãi ??p ????????.,POS,5
Ch?t l??ng s?n ph?m t?t Shop ph?c v? khá t?t.,NEG,1
Ch?t v?i oki l?m nh?ng g?i sai màu áo.,NEG,2
V?i h?i m?ng nh?ng mát.gi?t l?n ??u thì váy b? co ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.,POS,5
Shop không b?t ch?n màu mình ?ã ib nói rõ màu v?y mà v?n ship sai.,NEG,1
"Ch?t v?i ??p, mát, r?t hài lòng v? sp.",POS,5
Giày râ?t la ?e?p thi?ch lam luôn ????.,POS,5
Warning gi?t riêng 5 l?n n??c v?i áo màu n?u k mu?n b? lây màu.,POS,5
"C?m quan ??u tiên là ch?t ???c, còn fai th?i gian s? d?ng có ?c k ?ã.",POS,5
"Ch? in ??p, d? nhìn.",POS,5
S? ?ng h? shop dài dài.,POS,5
"ph?i nói là tr??c gi? l?n ?âu tiên mình ???c m?c cái áo v?a v?n nh? v?y, không g?ng nh?ng form v?n r?t ??p, ng?c mình 89 m?c size 38, áo m?m m?i, mút m?ng, nh? nhàng.",POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i ,dep.",POS,5
Shop ph?c v? r?t t?t Th?i gian giao hàng r?t ch?t m?ng.ti?n nào c?a ??y.,POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i, phù h?p v?i máy c?a mình.",POS,5
Shop t? v?n nhi?t tình .,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh????????.,POS,5
Không phí công mình shop t? lâu. :)).,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n Shop ph?c v? r?t t?t.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i giao hàng nhanh.,POS,5
Áo in màu k ??p.,NEG,1
s? ghé shop dài ?.,POS,5
chat luong binh thuong.,NEU,3
Áo T?m.,POS,5
Cam on.,NEG,1
Có cái to cái nh?.,NEG,2
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Th?i gian giao hàng r?t R?t ?áng ti?n.,POS,5
Kg thích.,NEG,1
Giao hàng siêu và shop t? v?n nhi?t tình d? th??ng <3.,POS,5
"Áo c?c ??p gi?ng ?nh,ch?t dày d?n,???c t?ng dây bu?c tóc cute, l?n ??u order th?y ?ng ý ntn,chúc shop buôn may bán ??t nhé??.",POS,5
Shop ph?c v? r?t t?t :)) ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
Hàng ??p l?m shop ?i ????.,POS,5
Màu 4 t?i h?n ?nh :(.,NEG,1
V?i t?t nh?ng h?i nh? :((.,NEU,3
Màu nâu v?i ??p nh?t.,NEG,1
Ch?t l??ng s?n ph?m t?t Ch?t l??ng s?n ph?m t?t Ch?t l??ng s?n ph?m t?t.,POS,5
"Hàng ??p, ship ?, c?m ?n shop <3.",POS,5
Ch?t l??ng s?n ph?m tuy?t v?i co da?n tô?t.,POS,5
"Nh?ng mình 52kg m?c ko v?a, ch?t l?i ko co giãn thành mua xong l?i ph?i tr? hàng.",NEU,3
